input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,content_type,csp_domains_,tls_mismatched
aaw0381.my.centrify.com,,410,,aaw0381.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0381.my.centrify.com,443,https://aaw0381.my.centrify.com:443,https,GET,3.105.45.226,/,-1840324437,https://aaw0381.my.centrify.com/my,13.55.93.47,HSTS,1,False,,,,,,
aaw0386.my.centrify.com,Admin Portal,200,4083,aaw0386.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aaw0386.my.centrify.com,443,https://aaw0386.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aaw0386.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aaw0387.my.centrify.com,Admin Portal,200,4083,aaw0387.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aaw0387.my.centrify.com,443,https://aaw0387.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aaw0387.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aaw0389.my.centrify.com,,410,,aaw0389.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0389.my.centrify.com,443,https://aaw0389.my.centrify.com:443,https,GET,3.120.29.66,/,-1840324437,https://aaw0389.my.centrify.com/my,3.123.98.47,HSTS,1,False,,,,,,
aaw0400.my.centrify.com,,410,,aaw0400.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0400.my.centrify.com,443,https://aaw0400.my.centrify.com:443,https,GET,35.175.3.116,/,-1840324437,https://aaw0400.my.centrify.com/my,52.21.56.174,HSTS,1,False,,,,,,
aaw0454.my.centrify.com,,200,5437,raj.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,raj.my.centrify.com,443,https://aaw0454.my.centrify.com:443,https,GET,18.216.13.23,/,-1840324437,https://raj.my.centrify.com/my?customerId=AAW0454&zsoInProg=true,18.216.13.25,HSTS,140,False,,,,text/html,,
aaw0471.my.centrify.com,,410,,aaw0471.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0471.my.centrify.com,443,https://aaw0471.my.centrify.com:443,https,GET,52.21.56.174,/,-1840324437,https://aaw0471.my.centrify.com/my,35.175.3.116,HSTS,1,False,,,,,,
aaw0493.my.centrify.com,,410,,aaw0493.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0493.my.centrify.com,443,https://aaw0493.my.centrify.com:443,https,GET,34.239.203.249,/,-1840324437,https://aaw0493.my.centrify.com/my,3.95.91.119,HSTS,1,False,,,,,,
aaw0530.my.centrify.com,,200,5432,tempest.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,tempest.my.centrify.com,443,https://aaw0530.my.centrify.com:443,https,GET,104.41.42.127,/,-1840324437,https://tempest.my.centrify.com/my?customerId=AAW0530&zsoInProg=true,104.41.42.127,HSTS,140,False,azure,,True,text/html,,
aaw0535.my.centrify.com,,410,,aaw0535.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0535.my.centrify.com,443,https://aaw0535.my.centrify.com:443,https,GET,35.175.3.116,/,-1840324437,https://aaw0535.my.centrify.com/my,52.21.56.174,HSTS,1,False,,,,,,
aaw0686.my.centrify.com,,410,,aaw0686.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0686.my.centrify.com,443,https://aaw0686.my.centrify.com:443,https,GET,3.93.96.33,/,-1840324437,https://aaw0686.my.centrify.com/my,3.93.87.166,HSTS,1,False,,,,,,
aaw0690.my.centrify.com,Admin Portal,200,4083,aaw0690.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aaw0690.my.centrify.com,443,https://aaw0690.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aaw0690.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aaw0695.my.centrify.com,,200,5432,untb.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,untb.my.centrify.com,443,https://aaw0695.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://untb.my.centrify.com/my?customerId=AAW0695&zsoInProg=true,23.99.54.117,HSTS,140,False,azure,,True,text/html,,
aaw0922.my.centrify.com,,410,,aaw0922.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0922.my.centrify.com,443,https://aaw0922.my.centrify.com:443,https,GET,3.105.45.226,/,-1840324437,https://aaw0922.my.centrify.com/my,13.55.93.47,HSTS,1,False,,,,,,
aaw0981.my.centrify.com,,410,,aaw0981.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aaw0981.my.centrify.com,443,https://aaw0981.my.centrify.com:443,https,GET,52.35.199.104,/,-1840324437,https://aaw0981.my.centrify.com/my,34.216.106.67,HSTS,1,False,,,,,,
aaw0989.my.centrify.com,Admin Portal,200,4083,aaw0989.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aaw0989.my.centrify.com,443,https://aaw0989.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aaw0989.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aax0203.my.centrify.com,,200,5431,aax0203.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aax0203.my.centrify.com,443,https://aax0203.my.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://aax0203.my.centrify.com/my?customerId=AAX0203&zsoInProg=true,23.96.109.0,HSTS,140,False,azure,,True,text/html,,
aax0205.my.centrify.com,,410,,aax0205.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aax0205.my.centrify.com,443,https://aax0205.my.centrify.com:443,https,GET,34.239.203.249,/,-1840324437,https://aax0205.my.centrify.com/my,3.95.91.119,HSTS,1,False,,,,,,
aax0304.my.centrify.com,,200,5434,aax0304.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aax0304.my.centrify.com,443,https://aax0304.my.centrify.com:443,https,GET,34.214.243.204,/,-1840324437,https://aax0304.my.centrify.com/my?customerId=AAX0304&zsoInProg=true,34.214.243.203,HSTS,140,False,,,,text/html,,
aax0455.my.centrify.com,,410,,aax0455.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aax0455.my.centrify.com,443,https://aax0455.my.centrify.com:443,https,GET,35.175.3.116,/,-1840324437,https://aax0455.my.centrify.com/my,52.21.56.174,HSTS,1,False,,,,,,
aax0486.my.centrify.com,,200,5437,pgadmin.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,pgadmin.my.centrify.com,443,https://aax0486.my.centrify.com:443,https,GET,18.216.13.50,/,-1840324437,https://pgadmin.my.centrify.com/my?customerId=AAX0486&zsoInProg=true,18.216.13.51,HSTS,140,False,,,,text/html,,
aax0500.my.centrify.com,,410,,aax0500.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aax0500.my.centrify.com,443,https://aax0500.my.centrify.com:443,https,GET,35.175.3.116,/,-1840324437,https://aax0500.my.centrify.com/my,52.21.56.174,HSTS,1,False,,,,,,
aax0506.my.centrify.com,,200,5431,aax0506.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aax0506.my.centrify.com,443,https://aax0506.my.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://aax0506.my.centrify.com/my?customerId=AAX0506&zsoInProg=true,23.96.109.0,HSTS,140,False,azure,,True,text/html,,
aax0511.my.centrify.com,Admin Portal,200,4083,aax0511.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aax0511.my.centrify.com,443,https://aax0511.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aax0511.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aax0513.my.centrify.com,,200,5431,ltgmsp.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,ltgmsp.my.centrify.com,443,https://aax0513.my.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://ltgmsp.my.centrify.com/my?customerId=AAX0513&zsoInProg=true,23.96.109.0,HSTS,140,False,azure,,True,text/html,,
aax0517.my.centrify.com,,410,,aax0517.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aax0517.my.centrify.com,443,https://aax0517.my.centrify.com:443,https,GET,3.95.91.119,/,-1840324437,https://aax0517.my.centrify.com/my,34.239.203.249,HSTS,1,False,,,,,,
aax0519.my.centrify.com,Admin Portal,200,4083,aax0519.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aax0519.my.centrify.com,443,https://aax0519.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aax0519.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aax0611.my.centrify.com,,200,5432,vdc.my.centrify.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-08T00:00:00Z,2024-03-08T23:59:59Z,CN=*.my.centrify.net,*.my.centrify.net,,my.centrify.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a8a71c4ff4d1cd65a59c109d5e654176,b52e1e025300f313ffbb20720bb17ad243f4122083589e12abd7d9af2a3da262,True,ctls,vdc.my.centrify.net,443,https://aax0611.my.centrify.com:443,https,GET,104.41.42.127,/,-1840324437,https://vdc.my.centrify.net/my?customerId=AAX0611&zsoInProg=true,104.41.42.127,HSTS,140,False,azure,,True,text/html,,
aax0614.my.centrify.com,Admin Portal,200,4083,aax0614.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aax0614.my.centrify.com,443,https://aax0614.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aax0614.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aax0618.my.centrify.com,Admin Portal,200,4083,aax0618.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aax0618.my.centrify.com,443,https://aax0618.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aax0618.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aax0655.my.centrify.com,,200,5437,siberdefense.my.centrify.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-08T00:00:00Z,2024-03-08T23:59:59Z,CN=*.my.centrify.net,*.my.centrify.net,,my.centrify.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a8a71c4ff4d1cd65a59c109d5e654176,b52e1e025300f313ffbb20720bb17ad243f4122083589e12abd7d9af2a3da262,True,ctls,siberdefense.my.centrify.net,443,https://aax0655.my.centrify.com:443,https,GET,34.245.82.171,/,-1840324437,https://siberdefense.my.centrify.net/my?customerId=AAX0655&zsoInProg=true,34.245.82.170,HSTS,140,False,,,,text/html,,
aax0656.my.centrify.com,Admin Portal,200,4083,aax0656.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aax0656.my.centrify.com,443,https://aax0656.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aax0656.my.centrify.com/my,23.99.54.117,HSTS,62,False,azure,,True,text/html,,
aax0719.my.centrify.com,,410,,aax0719.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aax0719.my.centrify.com,443,https://aax0719.my.centrify.com:443,https,GET,3.123.98.47,/,-1840324437,https://aax0719.my.centrify.com/my,3.120.29.66,HSTS,1,False,,,,,,
